User_ID,Date,Channel,Campaign,Region,Device,User_Segment,Ad_Spend,Session_Duration_Sec,Stage_1_Visitor,Stage_2_Lead,Stage_3_MQL,Stage_4_SQL,Stage_5_Customer,Revenue,Estimated_LTV
USR-009269,2025-04-27,Referral,Summer_Promo_Global,LATAM,Tablet,SMB,41.82,100,1,0,0,0,0,0.0,0.0
USR-009270,2025-01-16,Referral,Newsletter_Nurture,EMEA,Desktop,Enterprise,27.35,556,1,0,0,0,0,0.0,0.0
USR-009271,2025-10-25,Direct,Flash_Sale_Feb,APAC,Desktop,Individual,7.27,544,1,0,0,0,0,0.0,0.0
USR-009272,2025-11-25,Organic Search,Webinar_Series_Tech,APAC,Desktop,SMB,24.95,478,1,0,0,0,0,0.0,0.0
USR-009273,2026-01-15,Referral,Summer_Promo_Global,EMEA,Mobile,SMB,5.74,161,1,0,0,0,0,0.0,0.0
USR-009274,2026-02-02,Organic Search,Flash_Sale_Feb,LATAM,Tablet,SMB,14.4,538,1,0,0,0,0,0.0,0.0
USR-009275,2026-02-05,Google Ads,Webinar_Series_Tech,North America,Mobile,Individual,9.5,566,1,0,0,0,0,0.0,0.0
USR-009276,2025-07-20,Email Marketing,Flash_Sale_Feb,North America,Tablet,Individual,23.48,400,1,1,1,0,0,0.0,0.0
USR-009277,2025-11-13,Organic Search,Summer_Promo_Global,North America,Desktop,Individual,27.46,477,1,0,0,0,0,0.0,0.0
USR-009278,2025-01-13,Organic Search,Newsletter_Nurture,LATAM,Desktop,Individual,16.84,583,1,0,0,0,0,0.0,0.0
USR-009279,2025-06-12,Organic Search,Flash_Sale_Feb,LATAM,Desktop,Individual,46.81,495,1,0,0,0,0,0.0,0.0
USR-009280,2025-01-10,LinkedIn,Retargeting_Q1,APAC,Tablet,Enterprise,26.25,88,1,0,0,0,0,0.0,0.0
USR-009281,2026-01-10,Email Marketing,Brand_Awareness_2025,APAC,Desktop,Enterprise,36.32,11,1,0,0,0,0,0.0,0.0
USR-009282,2025-11-04,Direct,Newsletter_Nurture,North America,Tablet,Individual,45.34,34,1,0,0,0,0,0.0,0.0
USR-009283,2025-06-06,Facebook,Brand_Awareness_2025,EMEA,Tablet,Individual,11.51,423,1,0,0,0,0,0.0,0.0
USR-009284,2025-12-11,Referral,Flash_Sale_Feb,LATAM,Mobile,SMB,16.58,29,1,0,0,0,0,0.0,0.0
USR-009285,2026-01-29,Affiliate,Brand_Awareness_2025,LATAM,Tablet,Enterprise,48.88,36,1,0,0,0,0,0.0,0.0
USR-009286,2025-12-30,Affiliate,Flash_Sale_Feb,APAC,Mobile,SMB,11.61,447,1,0,0,0,0,0.0,0.0
USR-009287,2025-07-29,Organic Search,Flash_Sale_Feb,EMEA,Mobile,Individual,44.64,41,1,0,0,0,0,0.0,0.0
USR-009288,2025-06-27,Email Marketing,Retargeting_Q1,EMEA,Desktop,Individual,34.57,280,1,1,0,0,0,0.0,0.0
USR-009289,2025-09-22,Affiliate,Webinar_Series_Tech,North America,Mobile,Individual,48.51,487,1,0,0,0,0,0.0,0.0
USR-009290,2025-11-06,LinkedIn,Flash_Sale_Feb,APAC,Desktop,SMB,33.04,357,1,0,0,0,0,0.0,0.0
USR-009291,2025-01-30,LinkedIn,Retargeting_Q1,North America,Tablet,Enterprise,31.49,453,1,0,0,0,0,0.0,0.0
USR-009292,2026-01-12,Referral,Flash_Sale_Feb,LATAM,Desktop,SMB,27.51,377,1,0,0,0,0,0.0,0.0
USR-009293,2025-09-26,Facebook,Retargeting_Q1,APAC,Tablet,SMB,49.62,120,1,0,0,0,0,0.0,0.0
USR-009294,2025-12-21,LinkedIn,Summer_Promo_Global,EMEA,Desktop,Individual,20.67,56,1,0,0,0,0,0.0,0.0
USR-009295,2025-02-07,Organic Search,Flash_Sale_Feb,LATAM,Tablet,SMB,11.54,222,1,0,0,0,0,0.0,0.0
USR-009296,2025-06-13,Organic Search,Webinar_Series_Tech,LATAM,Tablet,Individual,35.98,538,1,0,0,0,0,0.0,0.0
USR-009297,2025-10-24,Facebook,Webinar_Series_Tech,North America,Mobile,Enterprise,49.14,592,1,0,0,0,0,0.0,0.0
USR-009298,2025-05-12,Facebook,Summer_Promo_Global,EMEA,Tablet,SMB,41.72,350,1,0,0,0,0,0.0,0.0
USR-009299,2025-06-19,LinkedIn,Summer_Promo_Global,EMEA,Desktop,Enterprise,22.63,41,1,0,0,0,0,0.0,0.0
USR-009300,2025-10-25,Google Ads,Retargeting_Q1,APAC,Mobile,Enterprise,25.6,599,1,0,0,0,0,0.0,0.0
USR-009301,2025-03-22,Google Ads,Webinar_Series_Tech,EMEA,Desktop,Enterprise,25.77,234,1,0,0,0,0,0.0,0.0
USR-009302,2025-06-16,Affiliate,Summer_Promo_Global,North America,Desktop,Individual,21.68,123,1,0,0,0,0,0.0,0.0
USR-009303,2025-12-27,Affiliate,Webinar_Series_Tech,EMEA,Mobile,Individual,11.92,268,1,0,0,0,0,0.0,0.0
USR-009304,2025-08-13,Email Marketing,Retargeting_Q1,LATAM,Tablet,Enterprise,13.86,15,1,0,0,0,0,0.0,0.0
USR-009305,2025-02-05,Referral,Flash_Sale_Feb,EMEA,Mobile,SMB,43.91,158,1,0,0,0,0,0.0,0.0
USR-009306,2025-01-04,Direct,Flash_Sale_Feb,North America,Desktop,Individual,24.83,538,1,0,0,0,0,0.0,0.0
USR-009307,2025-02-25,Referral,Retargeting_Q1,APAC,Tablet,SMB,11.17,536,1,0,0,0,0,0.0,0.0
USR-009308,2025-11-05,Organic Search,Flash_Sale_Feb,North America,Mobile,Enterprise,49.91,95,1,0,0,0,0,0.0,0.0
USR-009309,2025-10-24,Referral,Retargeting_Q1,North America,Desktop,Individual,42.3,458,1,0,0,0,0,0.0,0.0
USR-009310,2025-09-15,Organic Search,Brand_Awareness_2025,EMEA,Mobile,SMB,46.35,420,1,0,0,0,0,0.0,0.0
USR-009311,2025-01-10,Facebook,Brand_Awareness_2025,EMEA,Tablet,Individual,17.15,134,1,0,0,0,0,0.0,0.0
USR-009312,2025-11-01,Email Marketing,Webinar_Series_Tech,LATAM,Tablet,SMB,9.43,195,1,1,0,0,0,0.0,0.0
USR-009313,2025-02-01,Email Marketing,Brand_Awareness_2025,APAC,Desktop,SMB,49.26,229,1,1,0,0,0,0.0,0.0
USR-009314,2025-08-14,Direct,Webinar_Series_Tech,North America,Mobile,Individual,14.87,356,1,0,0,0,0,0.0,0.0
USR-009315,2025-02-13,Facebook,Webinar_Series_Tech,North America,Desktop,SMB,44.86,542,1,0,0,0,0,0.0,0.0
USR-009316,2025-06-24,Facebook,Flash_Sale_Feb,APAC,Tablet,Enterprise,13.11,128,1,0,0,0,0,0.0,0.0
USR-009317,2025-10-02,Affiliate,Retargeting_Q1,North America,Mobile,Individual,11.12,439,1,1,0,0,0,0.0,0.0
USR-009318,2026-01-17,Facebook,Brand_Awareness_2025,APAC,Mobile,Enterprise,30.64,216,1,0,0,0,0,0.0,0.0
USR-009319,2026-01-26,Google Ads,Flash_Sale_Feb,North America,Desktop,Individual,16.81,412,1,1,0,0,0,0.0,0.0
USR-009320,2025-11-13,Email Marketing,Retargeting_Q1,EMEA,Desktop,Enterprise,18.77,325,1,0,0,0,0,0.0,0.0
USR-009321,2025-06-17,Facebook,Brand_Awareness_2025,North America,Tablet,SMB,45.36,189,1,1,0,0,0,0.0,0.0
USR-009322,2025-05-25,Email Marketing,Webinar_Series_Tech,APAC,Mobile,Enterprise,36.96,527,1,0,0,0,0,0.0,0.0
USR-009323,2025-04-09,Google Ads,Webinar_Series_Tech,North America,Desktop,Individual,27.06,384,1,0,0,0,0,0.0,0.0
USR-009324,2025-02-05,LinkedIn,Summer_Promo_Global,EMEA,Mobile,SMB,15.37,113,1,0,0,0,0,0.0,0.0
USR-009325,2025-05-01,LinkedIn,Retargeting_Q1,LATAM,Desktop,SMB,19.21,394,1,0,0,0,0,0.0,0.0
USR-009326,2026-01-06,Email Marketing,Retargeting_Q1,North America,Mobile,Individual,8.09,78,1,0,0,0,0,0.0,0.0
USR-009327,2025-05-09,Organic Search,Newsletter_Nurture,North America,Tablet,SMB,44.04,365,1,0,0,0,0,0.0,0.0
USR-009328,2025-05-23,Affiliate,Retargeting_Q1,APAC,Desktop,Individual,23.37,402,1,0,0,0,0,0.0,0.0
USR-009329,2025-02-19,Referral,Brand_Awareness_2025,EMEA,Desktop,Enterprise,27.03,492,1,0,0,0,0,0.0,0.0
USR-009330,2025-02-24,Affiliate,Brand_Awareness_2025,North America,Mobile,Individual,25.85,485,1,0,0,0,0,0.0,0.0
USR-009331,2025-06-07,Google Ads,Brand_Awareness_2025,APAC,Desktop,SMB,46.79,463,1,0,0,0,0,0.0,0.0
USR-009332,2025-04-10,Google Ads,Flash_Sale_Feb,North America,Desktop,Enterprise,32.45,286,1,0,0,0,0,0.0,0.0
USR-009333,2025-01-23,LinkedIn,Brand_Awareness_2025,LATAM,Desktop,Enterprise,21.77,323,1,1,0,0,0,0.0,0.0
USR-009334,2025-03-09,Email Marketing,Flash_Sale_Feb,EMEA,Mobile,SMB,31.13,336,1,0,0,0,0,0.0,0.0
USR-009335,2025-08-21,Referral,Retargeting_Q1,APAC,Tablet,Individual,43.21,272,1,0,0,0,0,0.0,0.0
USR-009336,2025-10-25,Referral,Summer_Promo_Global,LATAM,Mobile,SMB,10.37,226,1,0,0,0,0,0.0,0.0
USR-009337,2025-11-29,LinkedIn,Newsletter_Nurture,APAC,Mobile,Individual,21.15,594,1,0,0,0,0,0.0,0.0
USR-009338,2025-03-26,Email Marketing,Webinar_Series_Tech,EMEA,Desktop,Enterprise,25.13,126,1,0,0,0,0,0.0,0.0
USR-009339,2025-06-19,Email Marketing,Summer_Promo_Global,LATAM,Mobile,SMB,44.14,484,1,0,0,0,0,0.0,0.0
USR-009340,2025-07-20,Email Marketing,Newsletter_Nurture,North America,Mobile,Enterprise,21.73,554,1,0,0,0,0,0.0,0.0
USR-009341,2025-04-21,Affiliate,Newsletter_Nurture,EMEA,Desktop,Enterprise,30.68,325,1,0,0,0,0,0.0,0.0
USR-009342,2025-08-12,LinkedIn,Flash_Sale_Feb,EMEA,Desktop,SMB,45.83,259,1,0,0,0,0,0.0,0.0
USR-009343,2025-01-16,Direct,Webinar_Series_Tech,EMEA,Mobile,SMB,39.07,318,1,0,0,0,0,0.0,0.0
USR-009344,2025-09-12,Google Ads,Brand_Awareness_2025,LATAM,Mobile,Individual,28.98,24,1,0,0,0,0,0.0,0.0
USR-009345,2025-03-15,LinkedIn,Webinar_Series_Tech,LATAM,Mobile,SMB,25.99,272,1,0,0,0,0,0.0,0.0
USR-009346,2026-01-18,Direct,Retargeting_Q1,APAC,Desktop,Enterprise,33.72,322,1,0,0,0,0,0.0,0.0
USR-009347,2025-05-21,Organic Search,Retargeting_Q1,APAC,Tablet,Enterprise,9.81,510,1,0,0,0,0,0.0,0.0
USR-009348,2025-06-28,Direct,Newsletter_Nurture,LATAM,Desktop,Individual,17.84,301,1,1,1,0,0,0.0,0.0
USR-009349,2025-11-13,Google Ads,Flash_Sale_Feb,LATAM,Tablet,Enterprise,12.51,279,1,0,0,0,0,0.0,0.0
USR-009350,2025-01-29,Facebook,Flash_Sale_Feb,North America,Mobile,Enterprise,14.85,520,1,0,0,0,0,0.0,0.0
USR-009351,2025-10-25,LinkedIn,Webinar_Series_Tech,EMEA,Mobile,SMB,10.59,254,1,0,0,0,0,0.0,0.0
USR-009352,2025-12-31,LinkedIn,Retargeting_Q1,APAC,Tablet,SMB,8.83,27,1,0,0,0,0,0.0,0.0
USR-009353,2025-01-16,Organic Search,Flash_Sale_Feb,EMEA,Desktop,Individual,48.69,492,1,0,0,0,0,0.0,0.0
USR-009354,2025-05-25,Email Marketing,Webinar_Series_Tech,North America,Tablet,Enterprise,43.41,382,1,0,0,0,0,0.0,0.0
USR-009355,2025-12-21,Organic Search,Summer_Promo_Global,LATAM,Tablet,Individual,40.94,139,1,0,0,0,0,0.0,0.0
USR-009356,2025-12-09,Referral,Retargeting_Q1,EMEA,Tablet,Enterprise,10.19,496,1,0,0,0,0,0.0,0.0
USR-009357,2025-04-09,Facebook,Flash_Sale_Feb,EMEA,Mobile,Individual,14.64,363,1,0,0,0,0,0.0,0.0
USR-009358,2025-11-28,Google Ads,Flash_Sale_Feb,North America,Tablet,SMB,40.61,448,1,1,1,0,0,0.0,0.0
USR-009359,2025-01-28,LinkedIn,Flash_Sale_Feb,North America,Desktop,Individual,10.84,400,1,0,0,0,0,0.0,0.0
USR-009360,2026-01-13,Facebook,Retargeting_Q1,EMEA,Tablet,Enterprise,37.83,312,1,0,0,0,0,0.0,0.0
USR-009361,2025-06-19,LinkedIn,Summer_Promo_Global,EMEA,Mobile,Individual,14.5,552,1,0,0,0,0,0.0,0.0
USR-009362,2025-05-14,LinkedIn,Brand_Awareness_2025,EMEA,Mobile,Individual,29.12,497,1,0,0,0,0,0.0,0.0
USR-009363,2025-01-28,Referral,Retargeting_Q1,EMEA,Mobile,Individual,44.45,82,1,0,0,0,0,0.0,0.0
USR-009364,2025-10-03,Google Ads,Newsletter_Nurture,LATAM,Desktop,Individual,45.77,521,1,0,0,0,0,0.0,0.0
USR-009365,2025-01-27,Facebook,Brand_Awareness_2025,APAC,Tablet,SMB,31.0,502,1,0,0,0,0,0.0,0.0
USR-009366,2025-12-16,Referral,Newsletter_Nurture,APAC,Mobile,Enterprise,25.23,390,1,1,1,0,0,0.0,0.0
USR-009367,2025-06-13,Referral,Flash_Sale_Feb,LATAM,Desktop,Individual,14.65,162,1,0,0,0,0,0.0,0.0
USR-009368,2025-04-26,Facebook,Retargeting_Q1,LATAM,Desktop,Enterprise,40.1,212,1,0,0,0,0,0.0,0.0
USR-009369,2025-09-02,LinkedIn,Newsletter_Nurture,North America,Desktop,SMB,26.37,231,1,0,0,0,0,0.0,0.0
USR-009370,2025-11-15,LinkedIn,Retargeting_Q1,LATAM,Mobile,SMB,11.65,70,1,0,0,0,0,0.0,0.0
USR-009371,2025-02-22,Referral,Summer_Promo_Global,LATAM,Tablet,SMB,47.27,482,1,0,0,0,0,0.0,0.0
USR-009372,2025-04-01,Direct,Retargeting_Q1,North America,Desktop,Individual,14.22,150,1,1,0,0,0,0.0,0.0
USR-009373,2025-09-20,Organic Search,Summer_Promo_Global,North America,Desktop,Enterprise,5.57,238,1,1,0,0,0,0.0,0.0
USR-009374,2025-12-02,Affiliate,Webinar_Series_Tech,LATAM,Mobile,SMB,22.37,493,1,0,0,0,0,0.0,0.0
USR-009375,2026-01-20,Organic Search,Flash_Sale_Feb,LATAM,Desktop,Enterprise,39.53,173,1,0,0,0,0,0.0,0.0
USR-009376,2025-12-11,Direct,Newsletter_Nurture,LATAM,Desktop,SMB,27.79,569,1,0,0,0,0,0.0,0.0
USR-009377,2025-09-14,Affiliate,Summer_Promo_Global,APAC,Tablet,Enterprise,48.96,400,1,0,0,0,0,0.0,0.0
USR-009378,2025-06-23,Google Ads,Retargeting_Q1,LATAM,Mobile,SMB,35.89,431,1,1,1,1,0,0.0,0.0
USR-009379,2025-06-06,Email Marketing,Summer_Promo_Global,LATAM,Mobile,Individual,26.51,461,1,0,0,0,0,0.0,0.0
USR-009380,2025-12-19,Referral,Newsletter_Nurture,LATAM,Desktop,SMB,28.34,137,1,0,0,0,0,0.0,0.0
USR-009381,2025-05-28,Google Ads,Newsletter_Nurture,North America,Tablet,Enterprise,41.54,459,1,0,0,0,0,0.0,0.0
USR-009382,2025-12-24,Affiliate,Flash_Sale_Feb,EMEA,Mobile,Enterprise,34.6,454,1,0,0,0,0,0.0,0.0
USR-009383,2025-08-09,Direct,Retargeting_Q1,EMEA,Mobile,SMB,19.54,84,1,1,1,0,0,0.0,0.0
USR-009384,2025-06-13,LinkedIn,Summer_Promo_Global,LATAM,Mobile,Enterprise,38.59,308,1,0,0,0,0,0.0,0.0
USR-009385,2025-02-14,Email Marketing,Retargeting_Q1,North America,Tablet,SMB,46.68,111,1,0,0,0,0,0.0,0.0
USR-009386,2025-04-08,Referral,Newsletter_Nurture,LATAM,Desktop,Individual,45.22,396,1,0,0,0,0,0.0,0.0
USR-009387,2025-06-16,LinkedIn,Flash_Sale_Feb,EMEA,Desktop,Individual,39.54,161,1,0,0,0,0,0.0,0.0
USR-009388,2025-04-16,Affiliate,Flash_Sale_Feb,EMEA,Desktop,SMB,46.71,57,1,0,0,0,0,0.0,0.0
USR-009389,2025-01-03,Affiliate,Webinar_Series_Tech,LATAM,Desktop,Individual,7.77,331,1,0,0,0,0,0.0,0.0
USR-009390,2026-02-01,Organic Search,Webinar_Series_Tech,North America,Tablet,Enterprise,41.52,325,1,0,0,0,0,0.0,0.0
USR-009391,2025-01-13,LinkedIn,Webinar_Series_Tech,LATAM,Tablet,SMB,20.81,573,1,0,0,0,0,0.0,0.0
USR-009392,2025-10-28,Direct,Summer_Promo_Global,APAC,Tablet,Individual,35.35,397,1,0,0,0,0,0.0,0.0
USR-009393,2025-02-19,Facebook,Newsletter_Nurture,North America,Tablet,Individual,48.34,329,1,0,0,0,0,0.0,0.0
USR-009394,2025-07-22,Direct,Brand_Awareness_2025,APAC,Tablet,Individual,21.45,20,1,0,0,0,0,0.0,0.0
USR-009395,2025-07-13,Facebook,Summer_Promo_Global,EMEA,Tablet,SMB,7.59,259,1,0,0,0,0,0.0,0.0
USR-009396,2026-02-02,Facebook,Webinar_Series_Tech,North America,Mobile,SMB,9.47,37,1,0,0,0,0,0.0,0.0
USR-009397,2025-08-07,Google Ads,Summer_Promo_Global,North America,Tablet,SMB,49.94,510,1,0,0,0,0,0.0,0.0
USR-009398,2025-05-12,LinkedIn,Brand_Awareness_2025,APAC,Desktop,Individual,30.61,168,1,0,0,0,0,0.0,0.0
USR-009399,2025-12-13,Organic Search,Retargeting_Q1,APAC,Mobile,Individual,48.26,432,1,0,0,0,0,0.0,0.0
USR-009400,2025-06-04,Affiliate,Flash_Sale_Feb,LATAM,Desktop,Enterprise,35.67,40,1,0,0,0,0,0.0,0.0
USR-009401,2025-09-21,LinkedIn,Newsletter_Nurture,North America,Desktop,Enterprise,20.64,238,1,1,1,0,0,0.0,0.0
USR-009402,2025-07-19,Affiliate,Brand_Awareness_2025,EMEA,Tablet,SMB,48.71,309,1,1,1,1,0,0.0,0.0
USR-009403,2025-04-14,Affiliate,Brand_Awareness_2025,North America,Tablet,SMB,47.81,585,1,0,0,0,0,0.0,0.0
USR-009404,2026-01-14,Google Ads,Retargeting_Q1,North America,Mobile,Individual,16.37,169,1,0,0,0,0,0.0,0.0
USR-009405,2025-09-27,LinkedIn,Newsletter_Nurture,APAC,Desktop,SMB,9.9,386,1,0,0,0,0,0.0,0.0
USR-009406,2025-12-07,Referral,Brand_Awareness_2025,EMEA,Desktop,Enterprise,44.7,242,1,0,0,0,0,0.0,0.0
USR-009407,2025-10-20,Affiliate,Retargeting_Q1,LATAM,Desktop,Enterprise,18.99,136,1,0,0,0,0,0.0,0.0
USR-009408,2025-08-09,Organic Search,Retargeting_Q1,LATAM,Desktop,Individual,24.1,30,1,0,0,0,0,0.0,0.0
USR-009409,2025-10-08,Email Marketing,Flash_Sale_Feb,APAC,Desktop,SMB,12.1,294,1,1,0,0,0,0.0,0.0
USR-009410,2025-01-28,Organic Search,Webinar_Series_Tech,APAC,Mobile,Enterprise,42.72,255,1,1,0,0,0,0.0,0.0
USR-009411,2025-02-07,Facebook,Flash_Sale_Feb,LATAM,Tablet,SMB,37.56,201,1,0,0,0,0,0.0,0.0
USR-009412,2025-02-28,Direct,Newsletter_Nurture,LATAM,Desktop,Individual,43.96,589,1,0,0,0,0,0.0,0.0
USR-009413,2025-11-18,Organic Search,Newsletter_Nurture,EMEA,Mobile,SMB,31.38,124,1,1,0,0,0,0.0,0.0
USR-009414,2025-04-24,Organic Search,Webinar_Series_Tech,North America,Tablet,Individual,23.85,21,1,1,0,0,0,0.0,0.0
USR-009415,2025-07-05,Direct,Flash_Sale_Feb,North America,Mobile,Enterprise,23.03,25,1,0,0,0,0,0.0,0.0
USR-009416,2025-07-07,Organic Search,Webinar_Series_Tech,LATAM,Tablet,Enterprise,28.44,215,1,0,0,0,0,0.0,0.0
USR-009417,2025-09-04,Google Ads,Summer_Promo_Global,LATAM,Mobile,SMB,32.1,160,1,0,0,0,0,0.0,0.0
USR-009418,2025-12-05,Direct,Flash_Sale_Feb,North America,Tablet,Individual,23.2,354,1,0,0,0,0,0.0,0.0
USR-009419,2025-01-29,Email Marketing,Retargeting_Q1,EMEA,Desktop,Enterprise,11.82,344,1,0,0,0,0,0.0,0.0
USR-009420,2025-09-18,Referral,Flash_Sale_Feb,LATAM,Mobile,Individual,33.9,136,1,0,0,0,0,0.0,0.0
USR-009421,2025-03-15,Affiliate,Webinar_Series_Tech,LATAM,Desktop,SMB,20.38,600,1,0,0,0,0,0.0,0.0
USR-009422,2026-02-05,Direct,Brand_Awareness_2025,LATAM,Tablet,Individual,6.04,93,1,0,0,0,0,0.0,0.0
USR-009423,2025-10-02,Email Marketing,Retargeting_Q1,EMEA,Tablet,Individual,29.69,487,1,0,0,0,0,0.0,0.0
USR-009424,2025-03-22,LinkedIn,Summer_Promo_Global,APAC,Mobile,Individual,49.54,249,1,0,0,0,0,0.0,0.0
USR-009425,2025-12-06,LinkedIn,Brand_Awareness_2025,LATAM,Desktop,Enterprise,20.45,596,1,0,0,0,0,0.0,0.0
USR-009426,2025-10-16,Facebook,Summer_Promo_Global,LATAM,Desktop,Individual,8.94,194,1,0,0,0,0,0.0,0.0
USR-009427,2025-01-14,Affiliate,Summer_Promo_Global,North America,Tablet,Individual,49.69,66,1,1,0,0,0,0.0,0.0
USR-009428,2025-11-07,Organic Search,Retargeting_Q1,LATAM,Desktop,SMB,19.06,550,1,0,0,0,0,0.0,0.0
USR-009429,2025-02-25,Affiliate,Flash_Sale_Feb,North America,Desktop,SMB,17.47,297,1,0,0,0,0,0.0,0.0
USR-009430,2025-10-27,LinkedIn,Summer_Promo_Global,EMEA,Mobile,Individual,20.47,556,1,0,0,0,0,0.0,0.0
USR-009431,2025-12-10,Facebook,Flash_Sale_Feb,APAC,Tablet,Enterprise,27.23,331,1,1,1,1,0,0.0,0.0
USR-009432,2026-01-04,Facebook,Webinar_Series_Tech,EMEA,Tablet,Enterprise,40.5,199,1,0,0,0,0,0.0,0.0
USR-009433,2025-01-16,Google Ads,Summer_Promo_Global,North America,Mobile,SMB,38.26,340,1,1,0,0,0,0.0,0.0
USR-009434,2025-10-20,Referral,Retargeting_Q1,APAC,Desktop,Enterprise,46.82,90,1,0,0,0,0,0.0,0.0
USR-009435,2025-09-11,Facebook,Newsletter_Nurture,EMEA,Tablet,Individual,10.9,570,1,0,0,0,0,0.0,0.0
USR-009436,2025-12-28,Affiliate,Brand_Awareness_2025,North America,Tablet,SMB,35.81,462,1,0,0,0,0,0.0,0.0
USR-009437,2025-05-18,Email Marketing,Webinar_Series_Tech,APAC,Mobile,SMB,44.55,79,1,0,0,0,0,0.0,0.0
USR-009438,2025-07-06,Direct,Flash_Sale_Feb,APAC,Desktop,Enterprise,39.97,518,1,0,0,0,0,0.0,0.0
USR-009439,2025-11-24,Facebook,Flash_Sale_Feb,LATAM,Tablet,Individual,27.31,144,1,0,0,0,0,0.0,0.0
USR-009440,2025-01-27,Organic Search,Flash_Sale_Feb,LATAM,Desktop,SMB,16.75,461,1,0,0,0,0,0.0,0.0
USR-009441,2025-02-21,Organic Search,Summer_Promo_Global,EMEA,Mobile,Enterprise,49.88,581,1,0,0,0,0,0.0,0.0
USR-009442,2025-06-28,Direct,Newsletter_Nurture,LATAM,Tablet,Enterprise,33.93,49,1,0,0,0,0,0.0,0.0
USR-009443,2025-07-05,Google Ads,Brand_Awareness_2025,LATAM,Tablet,Enterprise,14.32,80,1,0,0,0,0,0.0,0.0
USR-009444,2025-07-04,Direct,Webinar_Series_Tech,North America,Tablet,SMB,9.84,52,1,0,0,0,0,0.0,0.0
USR-009445,2025-02-21,Facebook,Summer_Promo_Global,APAC,Desktop,SMB,5.76,218,1,1,1,0,0,0.0,0.0
USR-009446,2025-05-24,LinkedIn,Retargeting_Q1,LATAM,Mobile,Enterprise,17.4,180,1,0,0,0,0,0.0,0.0
USR-009447,2025-07-15,Affiliate,Webinar_Series_Tech,North America,Tablet,SMB,23.68,39,1,0,0,0,0,0.0,0.0
USR-009448,2025-11-21,Direct,Webinar_Series_Tech,APAC,Desktop,Enterprise,22.81,474,1,1,1,1,1,2243.28,5799.429061680273
USR-009449,2025-12-08,Referral,Brand_Awareness_2025,APAC,Desktop,SMB,33.94,320,1,0,0,0,0,0.0,0.0
USR-009450,2025-09-15,Direct,Webinar_Series_Tech,LATAM,Tablet,SMB,16.66,513,1,0,0,0,0,0.0,0.0
USR-009451,2025-09-04,Direct,Brand_Awareness_2025,LATAM,Desktop,Enterprise,30.2,284,1,0,0,0,0,0.0,0.0
USR-009452,2025-08-09,Direct,Retargeting_Q1,APAC,Mobile,Enterprise,38.59,377,1,1,1,1,0,0.0,0.0
USR-009453,2025-05-14,Organic Search,Summer_Promo_Global,LATAM,Desktop,Enterprise,18.21,316,1,0,0,0,0,0.0,0.0
USR-009454,2025-10-30,Affiliate,Brand_Awareness_2025,North America,Tablet,SMB,33.03,257,1,0,0,0,0,0.0,0.0
USR-009455,2026-01-18,Facebook,Flash_Sale_Feb,EMEA,Mobile,SMB,38.11,461,1,0,0,0,0,0.0,0.0
USR-009456,2025-04-06,Google Ads,Brand_Awareness_2025,EMEA,Tablet,Individual,29.96,385,1,1,1,0,0,0.0,0.0
USR-009457,2025-09-04,Google Ads,Flash_Sale_Feb,EMEA,Mobile,SMB,34.99,571,1,0,0,0,0,0.0,0.0
USR-009458,2025-05-08,Affiliate,Newsletter_Nurture,APAC,Desktop,Individual,14.08,201,1,0,0,0,0,0.0,0.0
USR-009459,2026-02-03,LinkedIn,Brand_Awareness_2025,North America,Desktop,Individual,16.31,387,1,0,0,0,0,0.0,0.0
USR-009460,2025-10-07,Facebook,Flash_Sale_Feb,APAC,Tablet,Enterprise,13.41,108,1,0,0,0,0,0.0,0.0
USR-009461,2025-01-19,LinkedIn,Webinar_Series_Tech,APAC,Tablet,Enterprise,13.21,181,1,0,0,0,0,0.0,0.0
USR-009462,2025-01-01,Google Ads,Retargeting_Q1,LATAM,Mobile,Enterprise,19.0,307,1,0,0,0,0,0.0,0.0
USR-009463,2025-07-15,Affiliate,Newsletter_Nurture,EMEA,Desktop,SMB,13.01,397,1,0,0,0,0,0.0,0.0
USR-009464,2026-01-21,Facebook,Newsletter_Nurture,APAC,Desktop,Individual,16.6,195,1,0,0,0,0,0.0,0.0
USR-009465,2025-02-05,LinkedIn,Summer_Promo_Global,North America,Desktop,SMB,24.96,430,1,0,0,0,0,0.0,0.0
USR-009466,2025-11-17,Facebook,Retargeting_Q1,EMEA,Mobile,SMB,38.67,141,1,0,0,0,0,0.0,0.0
USR-009467,2025-02-20,Google Ads,Brand_Awareness_2025,LATAM,Desktop,Enterprise,42.87,41,1,1,0,0,0,0.0,0.0
USR-009468,2025-11-05,Referral,Newsletter_Nurture,APAC,Desktop,Individual,32.34,30,1,1,0,0,0,0.0,0.0
USR-009469,2025-12-14,Direct,Brand_Awareness_2025,North America,Tablet,Enterprise,7.88,215,1,0,0,0,0,0.0,0.0
USR-009470,2025-05-17,Direct,Newsletter_Nurture,LATAM,Tablet,SMB,24.65,413,1,0,0,0,0,0.0,0.0
USR-009471,2025-04-03,Google Ads,Retargeting_Q1,North America,Tablet,Enterprise,26.76,423,1,1,0,0,0,0.0,0.0
USR-009472,2025-09-18,Google Ads,Webinar_Series_Tech,North America,Desktop,SMB,26.5,79,1,0,0,0,0,0.0,0.0
